,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额,累计涨幅
232,2002-12-25,'000300,沪深300,1151.16,1151.16,1151.16,1151.16,1159.06,-7.9,-0.6816,0,0.0,
233,2002-12-26,'000300,沪深300,1119.36,1119.36,1119.36,1119.36,1151.16,-31.8,-2.7624,0,0.0,
234,2002-12-27,'000300,沪深300,1120.28,1120.28,1120.28,1120.28,1119.36,0.92,0.0822,0,0.0,
235,2002-12-30,'000300,沪深300,1108.94,1108.94,1108.94,1108.94,1120.28,-11.34,-1.0122,0,0.0,
236,2002-12-31,'000300,沪深300,1103.64,1103.64,1103.64,1103.64,1108.94,-5.3,-0.4779,0,0.0,
237,2003-01-02,'000300,沪深300,1074.98,1074.98,1074.98,1074.98,1103.64,-28.66,-2.5969,0,0.0,
238,2003-01-03,'000300,沪深300,1073.52,1073.52,1073.52,1073.52,1074.98,-1.46,-0.1358,0,0.0,
239,2003-01-06,'000300,沪深300,1084.88,1084.88,1084.88,1084.88,1073.52,11.36,1.0582,0,0.0,
240,2003-01-07,'000300,沪深300,1081.62,1081.62,1081.62,1081.62,1084.88,-3.26,-0.3005,0,0.0,
241,2003-01-08,'000300,沪深300,1111.83,1111.83,1111.83,1111.83,1081.62,30.21,2.793,0,0.0,
242,2003-01-09,'000300,沪深300,1132.17,1132.17,1132.17,1132.17,1111.83,20.34,1.8294,0,0.0,
243,2003-01-10,'000300,沪深300,1121.58,1121.58,1121.58,1121.58,1132.17,-10.59,-0.9354,0,0.0,
244,2003-01-13,'000300,沪深300,1124.33,1124.33,1124.33,1124.33,1121.58,2.75,0.2452,0,0.0,
245,2003-01-14,'000300,沪深300,1185.87,1185.87,1185.87,1185.87,1124.33,61.54,5.4735,0,0.0,
246,2003-01-15,'000300,沪深300,1177.97,1177.97,1177.97,1177.97,1185.87,-7.9,-0.6662,0,0.0,
247,2003-01-16,'000300,沪深300,1196.39,1196.39,1196.39,1196.39,1177.97,18.42,1.5637,0,0.0,
248,2003-01-17,'000300,沪深300,1190.9,1190.9,1190.9,1190.9,1196.39,-5.49,-0.4589,0,0.0,
249,2003-01-20,'000300,沪深300,1194.72,1194.72,1194.72,1194.72,1190.9,3.82,0.3208,0,0.0,
250,2003-01-21,'000300,沪深300,1172.13,1172.13,1172.13,1172.13,1194.72,-22.59,-1.8908,0,0.0,
251,2003-01-22,'000300,沪深300,1174.57,1174.57,1174.57,1174.57,1172.13,2.44,0.2082,0,0.0,
252,2003-01-23,'000300,沪深300,1167.64,1167.64,1167.64,1167.64,1174.57,-6.93,-0.59,0,0.0,
253,2003-01-24,'000300,沪深300,1187.69,1187.69,1187.69,1187.69,1167.64,20.05,1.7171,0,0.0,
254,2003-01-27,'000300,沪深300,1203.32,1203.32,1203.32,1203.32,1187.69,15.63,1.316,0,0.0,
255,2003-01-28,'000300,沪深300,1206.86,1206.86,1206.86,1206.86,1203.32,3.54,0.2942,0,0.0,
256,2003-01-29,'000300,沪深300,1207.6,1207.6,1207.6,1207.6,1206.86,0.74,0.0613,0,0.0,
257,2003-02-10,'000300,沪深300,1190.46,1190.46,1190.46,1190.46,1207.6,-17.14,-1.4193,0,0.0,
258,2003-02-11,'000300,沪深300,1201.29,1201.29,1201.29,1201.29,1190.46,10.83,0.9097,0,0.0,
259,2003-02-12,'000300,沪深300,1214.8,1214.8,1214.8,1214.8,1201.29,13.51,1.1246,0,0.0,
260,2003-02-13,'000300,沪深300,1208.84,1208.84,1208.84,1208.84,1214.8,-5.96,-0.4906,0,0.0,
261,2003-02-14,'000300,沪深300,1213.7,1213.7,1213.7,1213.7,1208.84,4.86,0.402,0,0.0,
262,2003-02-17,'000300,沪深300,1204.7,1204.7,1204.7,1204.7,1213.7,-9,-0.7415,0,0.0,
263,2003-02-18,'000300,沪深300,1204.94,1204.94,1204.94,1204.94,1204.7,0.24,0.0199,0,0.0,
264,2003-02-19,'000300,沪深300,1216.58,1216.58,1216.58,1216.58,1204.94,11.64,0.966,0,0.0,
265,2003-02-20,'000300,沪深300,1215.15,1215.15,1215.15,1215.15,1216.58,-1.43,-0.1175,0,0.0,
266,2003-02-21,'000300,沪深300,1191.63,1191.63,1191.63,1191.63,1215.15,-23.52,-1.9356,0,0.0,
267,2003-02-24,'000300,沪深300,1192.99,1192.99,1192.99,1192.99,1191.63,1.36,0.1141,0,0.0,
268,2003-02-25,'000300,沪深300,1214.85,1214.85,1214.85,1214.85,1192.99,21.86,1.8324,0,0.0,
269,2003-02-26,'000300,沪深300,1214.4,1214.4,1214.4,1214.4,1214.85,-0.45,-0.037,0,0.0,
270,2003-02-27,'000300,沪深300,1215.46,1215.46,1215.46,1215.46,1214.4,1.06,0.0873,0,0.0,
271,2003-02-28,'000300,沪深300,1213.86,1213.86,1213.86,1213.86,1215.46,-1.6,-0.1316,0,0.0,
272,2003-03-03,'000300,沪深300,1223.41,1223.41,1223.41,1223.41,1213.86,9.55,0.7867,0,0.0,
273,2003-03-04,'000300,沪深300,1222.38,1222.38,1222.38,1222.38,1223.41,-1.03,-0.0842,0,0.0,
274,2003-03-05,'000300,沪深300,1217.89,1217.89,1217.89,1217.89,1222.38,-4.49,-0.3673,0,0.0,
275,2003-03-06,'000300,沪深300,1202.44,1202.44,1202.44,1202.44,1217.89,-15.45,-1.2686,0,0.0,
276,2003-03-07,'000300,沪深300,1198.74,1198.74,1198.74,1198.74,1202.44,-3.7,-0.3077,0,0.0,
277,2003-03-10,'000300,沪深300,1178.15,1178.15,1178.15,1178.15,1198.74,-20.59,-1.7176,0,0.0,
278,2003-03-11,'000300,沪深300,1177.8,1177.8,1177.8,1177.8,1178.15,-0.35,-0.0297,0,0.0,
279,2003-03-12,'000300,沪深300,1182.42,1182.42,1182.42,1182.42,1177.8,4.62,0.3923,0,0.0,
280,2003-03-13,'000300,沪深300,1175.16,1175.16,1175.16,1175.16,1182.42,-7.26,-0.614,0,0.0,
281,2003-03-14,'000300,沪深300,1177.61,1177.61,1177.61,1177.61,1175.16,2.45,0.2085,0,0.0,
282,2003-03-17,'000300,沪深300,1179.23,1179.23,1179.23,1179.23,1177.61,1.62,0.1376,0,0.0,
283,2003-03-18,'000300,沪深300,1173.79,1173.79,1173.79,1173.79,1179.23,-5.44,-0.4613,0,0.0,
284,2003-03-19,'000300,沪深300,1180.23,1180.23,1180.23,1180.23,1173.79,6.44,0.5487,0,0.0,
285,2003-03-20,'000300,沪深300,1175.86,1175.86,1175.86,1175.86,1180.23,-4.37,-0.3703,0,0.0,
286,2003-03-21,'000300,沪深300,1185.42,1185.42,1185.42,1185.42,1175.86,9.56,0.813,0,0.0,
287,2003-03-24,'000300,沪深300,1187.64,1187.64,1187.64,1187.64,1185.42,2.22,0.1873,0,0.0,
288,2003-03-25,'000300,沪深300,1176.1,1176.1,1176.1,1176.1,1187.64,-11.54,-0.9717,0,0.0,
289,2003-03-26,'000300,沪深300,1171.2,1171.2,1171.2,1171.2,1176.1,-4.9,-0.4166,0,0.0,
290,2003-03-27,'000300,沪深300,1201.37,1201.37,1201.37,1201.37,1171.2,30.17,2.576,0,0.0,
291,2003-03-28,'000300,沪深300,1199.26,1199.26,1199.26,1199.26,1201.37,-2.11,-0.1756,0,0.0,
292,2003-03-31,'000300,沪深300,1215.17,1215.17,1215.17,1215.17,1199.26,15.91,1.3267,0,0.0,
293,2003-04-01,'000300,沪深300,1223.56,1223.56,1223.56,1223.56,1215.17,8.39,0.6904,0,0.0,
294,2003-04-02,'000300,沪深300,1222.97,1222.97,1222.97,1222.97,1223.56,-0.59,-0.0482,0,0.0,
295,2003-04-03,'000300,沪深300,1215.34,1215.34,1215.34,1215.34,1222.97,-7.63,-0.6239,0,0.0,
296,2003-04-04,'000300,沪深300,1223.56,1223.56,1223.56,1223.56,1215.34,8.22,0.6764,0,0.0,
297,2003-04-07,'000300,沪深300,1217.92,1217.92,1217.92,1217.92,1223.56,-5.64,-0.461,0,0.0,
298,2003-04-08,'000300,沪深300,1221.57,1221.57,1221.57,1221.57,1217.92,3.65,0.2997,0,0.0,
299,2003-04-09,'000300,沪深300,1243.06,1243.06,1243.06,1243.06,1221.57,21.49,1.7592,0,0.0,
300,2003-04-10,'000300,沪深300,1255.24,1255.24,1255.24,1255.24,1243.06,12.18,0.9798,0,0.0,
301,2003-04-11,'000300,沪深300,1275.0,1275.0,1275.0,1275.0,1255.24,19.76,1.5742,0,0.0,
302,2003-04-14,'000300,沪深300,1306.51,1306.51,1306.51,1306.51,1275,31.51,2.4714,0,0.0,
303,2003-04-15,'000300,沪深300,1317.29,1317.29,1317.29,1317.29,1306.51,10.78,0.8251,0,0.0,
304,2003-04-16,'000300,沪深300,1304.1,1304.1,1304.1,1304.1,1317.29,-13.19,-1.0013,0,0.0,
305,2003-04-17,'000300,沪深300,1307.72,1307.72,1307.72,1307.72,1304.1,3.62,0.2776,0,0.0,
306,2003-04-18,'000300,沪深300,1300.41,1300.41,1300.41,1300.41,1307.72,-7.31,-0.559,0,0.0,
307,2003-04-21,'000300,沪深300,1274.61,1274.61,1274.61,1274.61,1300.41,-25.8,-1.984,0,0.0,
308,2003-04-22,'000300,沪深300,1274.69,1274.69,1274.69,1274.69,1274.61,0.08,0.0063,0,0.0,
309,2003-04-23,'000300,沪深300,1254.13,1254.13,1254.13,1254.13,1274.69,-20.56,-1.6129,0,0.0,
310,2003-04-24,'000300,沪深300,1218.69,1218.69,1218.69,1218.69,1254.13,-35.44,-2.8259,0,0.0,
311,2003-04-25,'000300,沪深300,1205.38,1205.38,1205.38,1205.38,1218.69,-13.31,-1.0922,0,0.0,
312,2003-04-28,'000300,沪深300,1250.68,1250.68,1250.68,1250.68,1205.38,45.3,3.7582,0,0.0,
313,2003-04-29,'000300,沪深300,1231.56,1231.56,1231.56,1231.56,1250.68,-19.12,-1.5288,0,0.0,
314,2003-04-30,'000300,沪深300,1239.95,1239.95,1239.95,1239.95,1231.56,8.39,0.6812,0,0.0,
315,2003-05-12,'000300,沪深300,1251.31,1251.31,1251.31,1251.31,1239.95,11.36,0.9162,0,0.0,
316,2003-05-13,'000300,沪深300,1216.43,1216.43,1216.43,1216.43,1251.31,-34.88,-2.7875,0,0.0,
317,2003-05-14,'000300,沪深300,1243.1,1243.1,1243.1,1243.1,1216.43,26.67,2.1925,0,0.0,
318,2003-05-15,'000300,沪深300,1273.37,1273.37,1273.37,1273.37,1243.1,30.27,2.435,0,0.0,
319,2003-05-16,'000300,沪深300,1274.26,1274.26,1274.26,1274.26,1273.37,0.89,0.0699,0,0.0,
320,2003-05-19,'000300,沪深300,1275.86,1275.86,1275.86,1275.86,1274.26,1.6,0.1256,0,0.0,
321,2003-05-20,'000300,沪深300,1261.33,1261.33,1261.33,1261.33,1275.86,-14.53,-1.1388,0,0.0,
322,2003-05-21,'000300,沪深300,1259.02,1259.02,1259.02,1259.02,1261.33,-2.31,-0.1831,0,0.0,
323,2003-05-22,'000300,沪深300,1270.43,1270.43,1270.43,1270.43,1259.02,11.41,0.9063,0,0.0,
324,2003-05-23,'000300,沪深300,1283.67,1283.67,1283.67,1283.67,1270.43,13.24,1.0422,0,0.0,
325,2003-05-26,'000300,沪深300,1292.69,1292.69,1292.69,1292.69,1283.67,9.02,0.7027,0,0.0,
326,2003-05-27,'000300,沪深300,1293.68,1293.68,1293.68,1293.68,1292.69,0.99,0.0766,0,0.0,
327,2003-05-28,'000300,沪深300,1277.69,1277.69,1277.69,1277.69,1293.68,-15.99,-1.236,0,0.0,
328,2003-05-29,'000300,沪深300,1294.77,1294.77,1294.77,1294.77,1277.69,17.08,1.3368,0,0.0,
329,2003-05-30,'000300,沪深300,1300.87,1300.87,1300.87,1300.87,1294.77,6.1,0.4711,0,0.0,
330,2003-06-02,'000300,沪深300,1300.49,1300.49,1300.49,1300.49,1300.87,-0.38,-0.0292,0,0.0,
331,2003-06-03,'000300,沪深300,1285.65,1285.65,1285.65,1285.65,1300.49,-14.84,-1.1411,0,0.0,
332,2003-06-04,'000300,沪深300,1296.44,1296.44,1296.44,1296.44,1285.65,10.79,0.8393,0,0.0,
333,2003-06-05,'000300,沪深300,1279.54,1279.54,1279.54,1279.54,1296.44,-16.9,-1.3036,0,0.0,
334,2003-06-06,'000300,沪深300,1262.06,1262.06,1262.06,1262.06,1279.54,-17.48,-1.3661,0,0.0,
335,2003-06-09,'000300,沪深300,1249.17,1249.17,1249.17,1249.17,1262.06,-12.89,-1.0213,0,0.0,
336,2003-06-10,'000300,沪深300,1255.93,1255.93,1255.93,1255.93,1249.17,6.76,0.5412,0,0.0,
337,2003-06-11,'000300,沪深300,1278.27,1278.27,1278.27,1278.27,1255.93,22.34,1.7788,0,0.0,
338,2003-06-12,'000300,沪深300,1273.51,1273.51,1273.51,1273.51,1278.27,-4.76,-0.3724,0,0.0,
339,2003-06-13,'000300,沪深300,1277.32,1277.32,1277.32,1277.32,1273.51,3.81,0.2992,0,0.0,
340,2003-06-16,'000300,沪深300,1273.56,1273.56,1273.56,1273.56,1277.32,-3.76,-0.2944,0,0.0,
341,2003-06-17,'000300,沪深300,1268.92,1268.92,1268.92,1268.92,1273.56,-4.64,-0.3643,0,0.0,
342,2003-06-18,'000300,沪深300,1266.72,1266.72,1266.72,1266.72,1268.92,-2.2,-0.1734,0,0.0,
343,2003-06-19,'000300,沪深300,1253.68,1253.68,1253.68,1253.68,1266.72,-13.04,-1.0294,0,0.0,
344,2003-06-20,'000300,沪深300,1244.66,1244.66,1244.66,1244.66,1253.68,-9.02,-0.7195,0,0.0,
345,2003-06-23,'000300,沪深300,1231.94,1231.94,1231.94,1231.94,1244.66,-12.72,-1.022,0,0.0,
346,2003-06-24,'000300,沪深300,1235.12,1235.12,1235.12,1235.12,1231.94,3.18,0.2581,0,0.0,
347,2003-06-25,'000300,沪深300,1226.64,1226.64,1226.64,1226.64,1235.12,-8.48,-0.6866,0,0.0,
348,2003-06-26,'000300,沪深300,1238.48,1238.48,1238.48,1238.48,1226.64,11.84,0.9652,0,0.0,
349,2003-06-27,'000300,沪深300,1220.74,1220.74,1220.74,1220.74,1238.48,-17.74,-1.4324,0,0.0,
350,2003-06-30,'000300,沪深300,1214.55,1214.55,1214.55,1214.55,1220.74,-6.19,-0.5071,0,0.0,
351,2003-07-01,'000300,沪深300,1215.2,1215.2,1215.2,1215.2,1214.55,0.65,0.0535,0,0.0,
352,2003-07-02,'000300,沪深300,1227.95,1227.95,1227.95,1227.95,1215.2,12.75,1.0492,0,0.0,
353,2003-07-03,'000300,沪深300,1231.17,1231.17,1231.17,1231.17,1227.95,3.22,0.2622,0,0.0,
354,2003-07-04,'000300,沪深300,1229.98,1229.98,1229.98,1229.98,1231.17,-1.19,-0.0967,0,0.0,
355,2003-07-07,'000300,沪深300,1232.08,1232.08,1232.08,1232.08,1229.98,2.1,0.1707,0,0.0,
356,2003-07-08,'000300,沪深300,1239.85,1239.85,1239.85,1239.85,1232.08,7.77,0.6306,0,0.0,
357,2003-07-09,'000300,沪深300,1231.8,1231.8,1231.8,1231.8,1239.85,-8.05,-0.6493,0,0.0,
358,2003-07-10,'000300,沪深300,1257.81,1257.81,1257.81,1257.81,1231.8,26.01,2.1115,0,0.0,
359,2003-07-11,'000300,沪深300,1255.93,1255.93,1255.93,1255.93,1257.81,-1.88,-0.1495,0,0.0,
360,2003-07-14,'000300,沪深300,1251.09,1251.09,1251.09,1251.09,1255.93,-4.84,-0.3854,0,0.0,
361,2003-07-15,'000300,沪深300,1254.36,1254.36,1254.36,1254.36,1251.09,3.27,0.2614,0,0.0,
362,2003-07-16,'000300,沪深300,1259.9,1259.9,1259.9,1259.9,1254.36,5.54,0.4417,0,0.0,
363,2003-07-17,'000300,沪深300,1269.4,1269.4,1269.4,1269.4,1259.9,9.5,0.754,0,0.0,
364,2003-07-18,'000300,沪深300,1241.57,1241.57,1241.57,1241.57,1269.4,-27.83,-2.1924,0,0.0,
365,2003-07-21,'000300,沪深300,1232.15,1232.15,1232.15,1232.15,1241.57,-9.42,-0.7587,0,0.0,
366,2003-07-22,'000300,沪深300,1235.3,1235.3,1235.3,1235.3,1232.15,3.15,0.2557,0,0.0,
367,2003-07-23,'000300,沪深300,1239.44,1239.44,1239.44,1239.44,1235.3,4.14,0.3351,0,0.0,
368,2003-07-24,'000300,沪深300,1231.02,1231.02,1231.02,1231.02,1239.44,-8.42,-0.6793,0,0.0,
369,2003-07-25,'000300,沪深300,1218.67,1218.67,1218.67,1218.67,1231.02,-12.35,-1.0032,0,0.0,
370,2003-07-28,'000300,沪深300,1213.15,1213.15,1213.15,1213.15,1218.67,-5.52,-0.453,0,0.0,
371,2003-07-29,'000300,沪深300,1219.76,1219.76,1219.76,1219.76,1213.15,6.61,0.5449,0,0.0,
372,2003-07-30,'000300,沪深300,1221.76,1221.76,1221.76,1221.76,1219.76,2,0.164,0,0.0,
373,2003-07-31,'000300,沪深300,1222.74,1222.74,1222.74,1222.74,1221.76,0.98,0.0802,0,0.0,
374,2003-08-01,'000300,沪深300,1226.24,1226.24,1226.24,1226.24,1222.74,3.5,0.2862,0,0.0,
375,2003-08-04,'000300,沪深300,1240.07,1240.07,1240.07,1240.07,1226.24,13.83,1.1278,0,0.0,
376,2003-08-05,'000300,沪深300,1239.05,1239.05,1239.05,1239.05,1240.07,-1.02,-0.0823,0,0.0,
377,2003-08-06,'000300,沪深300,1232.94,1232.94,1232.94,1232.94,1239.05,-6.11,-0.4931,0,0.0,
378,2003-08-07,'000300,沪深300,1232.97,1232.97,1232.97,1232.97,1232.94,0.03,0.0024,0,0.0,
379,2003-08-08,'000300,沪深300,1218.11,1218.11,1218.11,1218.11,1232.97,-14.86,-1.2052,0,0.0,
380,2003-08-11,'000300,沪深300,1222.2,1222.2,1222.2,1222.2,1218.11,4.09,0.3358,0,0.0,
381,2003-08-12,'000300,沪深300,1225.86,1225.86,1225.86,1225.86,1222.2,3.66,0.2995,0,0.0,
382,2003-08-13,'000300,沪深300,1210.56,1210.56,1210.56,1210.56,1225.86,-15.3,-1.2481,0,0.0,
383,2003-08-14,'000300,沪深300,1203.24,1203.24,1203.24,1203.24,1210.56,-7.32,-0.6047,0,0.0,
384,2003-08-15,'000300,沪深300,1201.32,1201.32,1201.32,1201.32,1203.24,-1.92,-0.1596,0,0.0,
385,2003-08-18,'000300,沪深300,1197.99,1197.99,1197.99,1197.99,1201.32,-3.33,-0.2772,0,0.0,
386,2003-08-19,'000300,沪深300,1201.66,1201.66,1201.66,1201.66,1197.99,3.67,0.3063,0,0.0,
387,2003-08-20,'000300,沪深300,1195.68,1195.68,1195.68,1195.68,1201.66,-5.98,-0.4976,0,0.0,
388,2003-08-21,'000300,沪深300,1194.63,1194.63,1194.63,1194.63,1195.68,-1.05,-0.0878,0,0.0,
389,2003-08-22,'000300,沪深300,1191.43,1191.43,1191.43,1191.43,1194.63,-3.2,-0.2679,0,0.0,
390,2003-08-25,'000300,沪深300,1177.3,1177.3,1177.3,1177.3,1191.43,-14.13,-1.186,0,0.0,
391,2003-08-26,'000300,沪深300,1179.33,1179.33,1179.33,1179.33,1177.3,2.03,0.1724,0,0.0,
392,2003-08-27,'000300,沪深300,1178.4,1178.4,1178.4,1178.4,1179.33,-0.93,-0.0789,0,0.0,
393,2003-08-28,'000300,沪深300,1169.38,1169.38,1169.38,1169.38,1178.4,-9.02,-0.7654,0,0.0,
394,2003-08-29,'000300,沪深300,1178.57,1178.57,1178.57,1178.57,1169.38,9.19,0.7859,0,0.0,
395,2003-09-01,'000300,沪深300,1199.81,1199.81,1199.81,1199.81,1178.57,21.24,1.8022,0,0.0,
396,2003-09-02,'000300,沪深300,1197.3,1197.3,1197.3,1197.3,1199.81,-2.51,-0.2092,0,0.0,
397,2003-09-03,'000300,沪深300,1198.44,1198.44,1198.44,1198.44,1197.3,1.14,0.0952,0,0.0,
398,2003-09-04,'000300,沪深300,1196.5,1196.5,1196.5,1196.5,1198.44,-1.94,-0.1619,0,0.0,
399,2003-09-05,'000300,沪深300,1183.91,1183.91,1183.91,1183.91,1196.5,-12.59,-1.0522,0,0.0,
400,2003-09-08,'000300,沪深300,1177.83,1177.83,1177.83,1177.83,1183.91,-6.08,-0.5136,0,0.0,
401,2003-09-09,'000300,沪深300,1172.05,1172.05,1172.05,1172.05,1177.83,-5.78,-0.4907,0,0.0,
402,2003-09-10,'000300,沪深300,1176.04,1176.04,1176.04,1176.04,1172.05,3.99,0.3404,0,0.0,
403,2003-09-11,'000300,沪深300,1176.93,1176.93,1176.93,1176.93,1176.04,0.89,0.0757,0,0.0,
404,2003-09-12,'000300,沪深300,1164.18,1164.18,1164.18,1164.18,1176.93,-12.75,-1.0833,0,0.0,
405,2003-09-15,'000300,沪深300,1152.36,1152.36,1152.36,1152.36,1164.18,-11.82,-1.0153,0,0.0,
406,2003-09-16,'000300,沪深300,1159.72,1159.72,1159.72,1159.72,1152.36,7.36,0.6387,0,0.0,
407,2003-09-17,'000300,沪深300,1147.3,1147.3,1147.3,1147.3,1159.72,-12.42,-1.0709,0,0.0,
408,2003-09-18,'000300,沪深300,1148.08,1148.08,1148.08,1148.08,1147.3,0.78,0.068,0,0.0,
409,2003-09-19,'000300,沪深300,1149.29,1149.29,1149.29,1149.29,1148.08,1.21,0.1054,0,0.0,
410,2003-09-22,'000300,沪深300,1141.14,1141.14,1141.14,1141.14,1149.29,-8.15,-0.7091,0,0.0,
411,2003-09-23,'000300,沪深300,1147.29,1147.29,1147.29,1147.29,1141.14,6.15,0.5389,0,0.0,
412,2003-09-24,'000300,沪深300,1150.49,1150.49,1150.49,1150.49,1147.29,3.2,0.2789,0,0.0,
413,2003-09-25,'000300,沪深300,1136.69,1136.69,1136.69,1136.69,1150.49,-13.8,-1.1995,0,0.0,
414,2003-09-26,'000300,沪深300,1131.3,1131.3,1131.3,1131.3,1136.69,-5.39,-0.4742,0,0.0,
415,2003-09-29,'000300,沪深300,1116.55,1116.55,1116.55,1116.55,1131.3,-14.75,-1.3038,0,0.0,
416,2003-09-30,'000300,沪深300,1127.14,1127.14,1127.14,1127.14,1116.55,10.59,0.9485,0,0.0,
417,2003-10-08,'000300,沪深300,1131.27,1131.27,1131.27,1131.27,1127.14,4.13,0.3664,0,0.0,
418,2003-10-09,'000300,沪深300,1128.77,1128.77,1128.77,1128.77,1131.27,-2.5,-0.221,0,0.0,
419,2003-10-10,'000300,沪深300,1155.42,1155.42,1155.42,1155.42,1128.77,26.65,2.361,0,0.0,
420,2003-10-13,'000300,沪深300,1151.78,1151.78,1151.78,1151.78,1155.42,-3.64,-0.315,0,0.0,
421,2003-10-14,'000300,沪深300,1142.3,1142.3,1142.3,1142.3,1151.78,-9.48,-0.8231,0,0.0,
422,2003-10-15,'000300,沪深300,1139.02,1139.02,1139.02,1139.02,1142.3,-3.28,-0.2871,0,0.0,
423,2003-10-16,'000300,沪深300,1124.37,1124.37,1124.37,1124.37,1139.02,-14.65,-1.2862,0,0.0,
424,2003-10-17,'000300,沪深300,1128.1,1128.1,1128.1,1128.1,1124.37,3.73,0.3317,0,0.0,
425,2003-10-20,'000300,沪深300,1120.36,1120.36,1120.36,1120.36,1128.1,-7.74,-0.6861,0,0.0,
426,2003-10-21,'000300,沪深300,1124.54,1124.54,1124.54,1124.54,1120.36,4.18,0.3731,0,0.0,
427,2003-10-22,'000300,沪深300,1152.83,1152.83,1152.83,1152.83,1124.54,28.29,2.5157,0,0.0,
428,2003-10-23,'000300,沪深300,1143.71,1143.71,1143.71,1143.71,1152.83,-9.12,-0.7911,0,0.0,
429,2003-10-24,'000300,沪深300,1140.03,1140.03,1140.03,1140.03,1143.71,-3.68,-0.3218,0,0.0,
430,2003-10-27,'000300,沪深300,1130.46,1130.46,1130.46,1130.46,1140.03,-9.57,-0.8395,0,0.0,
431,2003-10-28,'000300,沪深300,1130.7,1130.7,1130.7,1130.7,1130.46,0.24,0.0212,0,0.0,
432,2003-10-29,'000300,沪深300,1123.22,1123.22,1123.22,1123.22,1130.7,-7.48,-0.6615,0,0.0,
433,2003-10-30,'000300,沪深300,1110.8,1110.8,1110.8,1110.8,1123.22,-12.42,-1.1057,0,0.0,
434,2003-10-31,'000300,沪深300,1111.62,1111.62,1111.62,1111.62,1110.8,0.82,0.0738,0,0.0,
435,2003-11-03,'000300,沪深300,1123.48,1123.48,1123.48,1123.48,1111.62,11.86,1.0669,0,0.0,
436,2003-11-04,'000300,沪深300,1145.17,1145.17,1145.17,1145.17,1123.48,21.69,1.9306,0,0.0,
437,2003-11-05,'000300,沪深300,1138.91,1138.91,1138.91,1138.91,1145.17,-6.26,-0.5466,0,0.0,
438,2003-11-06,'000300,沪深300,1118.92,1118.92,1118.92,1118.92,1138.91,-19.99,-1.7552,0,0.0,
439,2003-11-07,'000300,沪深300,1103.78,1103.78,1103.78,1103.78,1118.92,-15.14,-1.3531,0,0.0,
440,2003-11-10,'000300,沪深300,1108.03,1108.03,1108.03,1108.03,1103.78,4.25,0.385,0,0.0,
441,2003-11-11,'000300,沪深300,1108.89,1108.89,1108.89,1108.89,1108.03,0.86,0.0776,0,0.0,
442,2003-11-12,'000300,沪深300,1089.31,1089.31,1089.31,1089.31,1108.89,-19.58,-1.7657,0,0.0,
443,2003-11-13,'000300,沪深300,1091.71,1091.71,1091.71,1091.71,1089.31,2.4,0.2203,0,0.0,
444,2003-11-14,'000300,沪深300,1100.02,1100.02,1100.02,1100.02,1091.71,8.31,0.7612,0,0.0,
445,2003-11-17,'000300,沪深300,1095.94,1095.94,1095.94,1095.94,1100.02,-4.08,-0.3709,0,0.0,
446,2003-11-18,'000300,沪深300,1081.0,1081.0,1081.0,1081.0,1095.94,-14.94,-1.3632,0,0.0,
447,2003-11-19,'000300,沪深300,1098.05,1098.05,1098.05,1098.05,1081,17.05,1.5772,0,0.0,
448,2003-11-20,'000300,沪深300,1129.13,1129.13,1129.13,1129.13,1098.05,31.08,2.8305,0,0.0,
449,2003-11-21,'000300,沪深300,1115.47,1115.47,1115.47,1115.47,1129.13,-13.66,-1.2098,0,0.0,
450,2003-11-24,'000300,沪深300,1147.59,1147.59,1147.59,1147.59,1115.47,32.12,2.8795,0,0.0,
451,2003-11-25,'000300,沪深300,1151.54,1151.54,1151.54,1151.54,1147.59,3.95,0.3442,0,0.0,
452,2003-11-26,'000300,沪深300,1155.27,1155.27,1155.27,1155.27,1151.54,3.73,0.3239,0,0.0,
453,2003-11-27,'000300,沪深300,1136.02,1136.02,1136.02,1136.02,1155.27,-19.25,-1.6663,0,0.0,
454,2003-11-28,'000300,沪深300,1142.98,1142.98,1142.98,1142.98,1136.02,6.96,0.6127,0,0.0,
455,2003-12-01,'000300,沪深300,1168.51,1168.51,1168.51,1168.51,1142.98,25.53,2.2336,0,0.0,
456,2003-12-02,'000300,沪深300,1168.4,1168.4,1168.4,1168.4,1168.51,-0.11,-0.0094,0,0.0,
457,2003-12-03,'000300,沪深300,1172.47,1172.47,1172.47,1172.47,1168.4,4.07,0.3483,0,0.0,
458,2003-12-04,'000300,沪深300,1178.65,1178.65,1178.65,1178.65,1172.47,6.18,0.5271,0,0.0,
459,2003-12-05,'000300,沪深300,1176.66,1176.66,1176.66,1176.66,1178.65,-1.99,-0.1688,0,0.0,
460,2003-12-08,'000300,沪深300,1164.43,1164.43,1164.43,1164.43,1176.66,-12.23,-1.0394,0,0.0,
461,2003-12-09,'000300,沪深300,1169.28,1169.28,1169.28,1169.28,1164.43,4.85,0.4165,0,0.0,
462,2003-12-10,'000300,沪深300,1184.68,1184.68,1184.68,1184.68,1169.28,15.4,1.317,0,0.0,
463,2003-12-11,'000300,沪深300,1184.63,1184.63,1184.63,1184.63,1184.68,-0.05,-0.0042,0,0.0,
